
# Surface 0 of 1 surfaces

# Curve title: "f(x,y)"

# Contour 0, label:        0
1.89899 0.42866 0.00000 
1.84726 0.44088 0.00000 
1.81818 0.44813 0.00000 
1.78381 0.45691 0.00000 
1.73737 0.46955 0.00000 
1.72509 0.47295 0.00000 
1.66981 0.48898 0.00000 
1.65657 0.49303 0.00000 
1.61766 0.50501 0.00000 
1.57576 0.51903 0.00000 
1.56974 0.52104 0.00000 
1.52345 0.53707 0.00000 
1.49495 0.54781 0.00000 
1.48073 0.55311 0.00000 
1.43980 0.56914 0.00000 
1.41414 0.58002 0.00000 
1.40174 0.58517 0.00000 
1.36490 0.60120 0.00000 
1.33333 0.61630 0.00000 
1.33131 0.61723 0.00000 
1.29760 0.63327 0.00000 
1.26688 0.64930 0.00000 
1.25253 0.65722 0.00000 
1.23721 0.66533 0.00000 
1.20849 0.68136 0.00000 
1.18214 0.69739 0.00000 
1.17172 0.70404 0.00000 
1.15619 0.71343 0.00000 
1.13107 0.72946 0.00000 
1.10788 0.74549 0.00000 
1.09091 0.75801 0.00000 
1.08583 0.76152 0.00000 
1.06331 0.77756 0.00000 
1.04240 0.79359 0.00000 
1.02296 0.80962 0.00000 
1.01010 0.82083 0.00000 
1.00412 0.82565 0.00000 
0.98483 0.84168 0.00000 
0.96682 0.85772 0.00000 
0.94997 0.87375 0.00000 
0.93420 0.88978 0.00000 
0.92929 0.89492 0.00000 
0.91789 0.90581 0.00000 
0.90187 0.92184 0.00000 
0.88681 0.93788 0.00000 
0.87263 0.95391 0.00000 
0.85928 0.96994 0.00000 
0.84848 0.98360 0.00000 
0.84640 0.98597 0.00000 
0.83253 1.00200 0.00000 
0.81943 1.01804 0.00000 
0.80703 1.03407 0.00000 
0.79529 1.05010 0.00000 
0.78416 1.06613 0.00000 
0.77362 1.08216 0.00000 
0.76768 1.09151 0.00000 
0.76286 1.09820 0.00000 
0.75162 1.11423 0.00000 
0.74092 1.13026 0.00000 

-0.69119 -1.01804 0.00000 
-0.70311 -1.00200 0.00000 
-0.71608 -0.98597 0.00000 
-0.73020 -0.96994 0.00000 
-0.74562 -0.95391 0.00000 
-0.76247 -0.93788 0.00000 
-0.76768 -0.93315 0.00000 
-0.77744 -0.92184 0.00000 
-0.79231 -0.90581 0.00000 
-0.80858 -0.88978 0.00000 
-0.82640 -0.87375 0.00000 
-0.84596 -0.85772 0.00000 
-0.84848 -0.85572 0.00000 
-0.86308 -0.84168 0.00000 
-0.88124 -0.82565 0.00000 
-0.90122 -0.80962 0.00000 
-0.92325 -0.79359 0.00000 
-0.92929 -0.78940 0.00000 
-0.94381 -0.77756 0.00000 
-0.96513 -0.76152 0.00000 
-0.98873 -0.74549 0.00000 
-1.01010 -0.73223 0.00000 
-1.01400 -0.72946 0.00000 
-1.03764 -0.71343 0.00000 
-1.06391 -0.69739 0.00000 
-1.09091 -0.68253 0.00000 
-1.09281 -0.68136 0.00000 
-1.11995 -0.66533 0.00000 
-1.15029 -0.64930 0.00000 
-1.17172 -0.63891 0.00000 
-1.18235 -0.63327 0.00000 
-1.21460 -0.61723 0.00000 
-1.25094 -0.60120 0.00000 
-1.25253 -0.60053 0.00000 
-1.28625 -0.58517 0.00000 
-1.32598 -0.56914 0.00000 
-1.33333 -0.56632 0.00000 
-1.36600 -0.55311 0.00000 
-1.41047 -0.53707 0.00000 
-1.41414 -0.53581 0.00000 
-1.45534 -0.52104 0.00000 
-1.49495 -0.50831 0.00000 
-1.50493 -0.50501 0.00000 
-1.55660 -0.48898 0.00000 
-1.57576 -0.48346 0.00000 
-1.61180 -0.47295 0.00000 
-1.65657 -0.46096 0.00000 
-1.67160 -0.45691 0.00000 
-1.73582 -0.44088 0.00000 
-1.73737 -0.44051 0.00000 
-1.80366 -0.42485 0.00000 
-1.81818 -0.42163 0.00000 
-1.87718 -0.40882 0.00000 
-1.89899 -0.40434 0.00000 
-1.95685 -0.39279 0.00000 
-1.97980 -0.38842 0.00000 
-2.04342 -0.37675 0.00000 
-2.06061 -0.37372 0.00000 
-2.13791 -0.36072 0.00000 
-2.14141 -0.36015 0.00000 
-2.22222 -0.34738 0.00000 
-2.24022 -0.34469 0.00000 
-2.30303 -0.33547 0.00000 
-2.35278 -0.32866 0.00000 
-2.38384 -0.32445 0.00000 
-2.46465 -0.31417 0.00000 
-2.47735 -0.31263 0.00000 
-2.54545 -0.30432 0.00000 
-2.61502 -0.29659 0.00000 
-2.62626 -0.29533 0.00000 
-2.70707 -0.28658 0.00000 
-2.76817 -0.28056 0.00000 
-2.78788 -0.27857 0.00000 
-2.86869 -0.27078 0.00000 
-2.94022 -0.26453 0.00000 
-2.94949 -0.26369 0.00000 
-3.03030 -0.25661 0.00000 
-3.11111 -0.25022 0.00000 
-3.13395 -0.24850 0.00000 
-3.19192 -0.24390 0.00000 
-3.27273 -0.23796 0.00000 
-3.35354 -0.23256 0.00000 
-3.35500 -0.23246 0.00000 
-3.43434 -0.22695 0.00000 
-3.51515 -0.22181 0.00000 
-3.59596 -0.21711 0.00000 
-3.60805 -0.21643 0.00000 
-3.67677 -0.21224 0.00000 
-3.75758 -0.20768 0.00000 
-3.83838 -0.20347 0.00000 
-3.90172 -0.20040 0.00000 
-3.91919 -0.19947 0.00000 
-4.00000 -0.19529 0.00000 

0.68687 -0.92549 0.00000 
0.68492 -0.92184 0.00000 
0.67510 -0.90581 0.00000 
0.66335 -0.88978 0.00000 
0.64935 -0.87375 0.00000 
0.63274 -0.85772 0.00000 
0.61311 -0.84168 0.00000 
0.60606 -0.83655 0.00000 
0.57664 -0.82565 0.00000 
0.52554 -0.80962 0.00000 
0.52525 -0.80954 0.00000 
0.44444 -0.80397 0.00000 
0.38647 -0.80962 0.00000 
0.36364 -0.81180 0.00000 
0.30427 -0.82565 0.00000 
0.28283 -0.83074 0.00000 
0.25246 -0.84168 0.00000 
0.20998 -0.85772 0.00000 
0.20202 -0.86081 0.00000 
0.17617 -0.87375 0.00000 
0.14590 -0.88978 0.00000 
0.12121 -0.90365 0.00000 
0.11789 -0.90581 0.00000 
0.09420 -0.92184 0.00000 
0.07201 -0.93788 0.00000 
0.05122 -0.95391 0.00000 
0.04040 -0.96267 0.00000 
0.03205 -0.96994 0.00000 
0.01448 -0.98597 0.00000 
-0.00200 -1.00200 0.00000 
-0.01746 -1.01804 0.00000 
-0.03197 -1.03407 0.00000 
-0.04040 -1.04388 0.00000 
-0.04581 -1.05010 0.00000 
-0.05917 -1.06613 0.00000 
-0.07174 -1.08216 0.00000 
-0.08358 -1.09820 0.00000 
-0.09472 -1.11423 0.00000 
-0.10522 -1.13026 0.00000 
-0.11512 -1.14629 0.00000 
-0.12121 -1.15666 0.00000 
-0.12499 -1.16232 0.00000 
-0.13530 -1.17836 0.00000 
-0.14508 -1.19439 0.00000 
-0.15435 -1.21042 0.00000 
-0.16314 -1.22645 0.00000 
-0.17149 -1.24248 0.00000 
-0.17942 -1.25852 0.00000 
-0.18695 -1.27455 0.00000 
-0.19411 -1.29058 0.00000 
-0.20091 -1.30661 0.00000 
-0.20202 -1.30932 0.00000 
-0.21000 -1.32265 0.00000 
-0.21929 -1.33868 0.00000 
-0.22827 -1.35471 0.00000 
-0.23697 -1.37074 0.00000 
-0.24538 -1.38677 0.00000 
-0.25355 -1.40281 0.00000 
-0.26147 -1.41884 0.00000 
-0.26917 -1.43487 0.00000 
-0.27666 -1.45090 0.00000 
-0.28283 -1.46445 0.00000 
-0.28990 -1.46693 0.00000 
-0.34210 -1.48297 0.00000 
-0.36364 -1.48854 0.00000 
-0.36672 -1.48297 0.00000 
-0.37626 -1.46693 0.00000 
-0.38691 -1.45090 0.00000 
-0.39882 -1.43487 0.00000 
-0.41215 -1.41884 0.00000 
-0.42713 -1.40281 0.00000 
-0.44399 -1.38677 0.00000 
-0.44444 -1.38636 0.00000 
-0.45132 -1.37074 0.00000 
-0.45898 -1.35471 0.00000 
-0.46731 -1.33868 0.00000 
-0.47638 -1.32265 0.00000 
-0.48626 -1.30661 0.00000 
-0.49706 -1.29058 0.00000 
-0.50885 -1.27455 0.00000 
-0.52177 -1.25852 0.00000 
-0.52525 -1.25441 0.00000 
-0.53107 -1.24248 0.00000 
-0.53942 -1.22645 0.00000 
-0.54847 -1.21042 0.00000 
-0.55827 -1.19439 0.00000 
-0.56892 -1.17836 0.00000 
-0.58049 -1.16232 0.00000 
-0.59308 -1.14629 0.00000 
-0.60606 -1.13109 0.00000 
-0.60654 -1.13026 0.00000 
-0.61606 -1.11423 0.00000 
-0.62637 -1.09820 0.00000 
-0.63756 -1.08216 0.00000 
-0.64972 -1.06613 0.00000 
-0.66295 -1.05010 0.00000 
-0.67736 -1.03407 0.00000 
-0.68687 -1.02415 0.00000 
-0.69119 -1.01804 0.00000 

0.53952 -2.46092 0.00000 
0.54103 -2.44489 0.00000 
0.54256 -2.42886 0.00000 
0.54411 -2.41283 0.00000 
0.54569 -2.39679 0.00000 
0.54729 -2.38076 0.00000 
0.54892 -2.36473 0.00000 
0.55057 -2.34870 0.00000 
0.55225 -2.33267 0.00000 
0.55395 -2.31663 0.00000 
0.55569 -2.30060 0.00000 
0.55745 -2.28457 0.00000 
0.55924 -2.26854 0.00000 
0.56105 -2.25251 0.00000 
0.56290 -2.23647 0.00000 
0.56478 -2.22044 0.00000 
0.56669 -2.20441 0.00000 
0.56862 -2.18838 0.00000 
0.57060 -2.17234 0.00000 
0.57260 -2.15631 0.00000 
0.57464 -2.14028 0.00000 
0.57671 -2.12425 0.00000 
0.57881 -2.10822 0.00000 
0.58095 -2.09218 0.00000 
0.58313 -2.07615 0.00000 
0.58534 -2.06012 0.00000 
0.58759 -2.04409 0.00000 
0.58988 -2.02806 0.00000 
0.59221 -2.01202 0.00000 
0.59457 -1.99599 0.00000 
0.59698 -1.97996 0.00000 
0.59943 -1.96393 0.00000 
0.60192 -1.94790 0.00000 
0.60445 -1.93186 0.00000 
0.60606 -1.92176 0.00000 
0.60674 -1.91583 0.00000 
0.60859 -1.89980 0.00000 
0.61046 -1.88377 0.00000 
0.61236 -1.86774 0.00000 
0.61429 -1.85170 0.00000 
0.61625 -1.83567 0.00000 
0.61824 -1.81964 0.00000 
0.62026 -1.80361 0.00000 
0.62230 -1.78758 0.00000 
0.62438 -1.77154 0.00000 
0.62649 -1.75551 0.00000 
0.62863 -1.73948 0.00000 
0.63080 -1.72345 0.00000 
0.63300 -1.70741 0.00000 
0.63523 -1.69138 0.00000 
0.63749 -1.67535 0.00000 
0.63978 -1.65932 0.00000 
0.64210 -1.64329 0.00000 
0.64445 -1.62725 0.00000 
0.64683 -1.61122 0.00000 
0.64923 -1.59519 0.00000 
0.65167 -1.57916 0.00000 
0.65413 -1.56313 0.00000 
0.65662 -1.54709 0.00000 
0.65913 -1.53106 0.00000 
0.66167 -1.51503 0.00000 
0.66422 -1.49900 0.00000 
0.66680 -1.48297 0.00000 
0.66940 -1.46693 0.00000 
0.67200 -1.45090 0.00000 
0.67462 -1.43487 0.00000 
0.67725 -1.41884 0.00000 
0.67988 -1.40281 0.00000 
0.68252 -1.38677 0.00000 
0.68514 -1.37074 0.00000 
0.68687 -1.36003 0.00000 
0.68752 -1.35471 0.00000 
0.68940 -1.33868 0.00000 
0.69127 -1.32265 0.00000 
0.69310 -1.30661 0.00000 
0.69490 -1.29058 0.00000 
0.69665 -1.27455 0.00000 
0.69835 -1.25852 0.00000 
0.69999 -1.24248 0.00000 
0.70156 -1.22645 0.00000 
0.70304 -1.21042 0.00000 
0.70442 -1.19439 0.00000 
0.70568 -1.17836 0.00000 
0.70681 -1.16232 0.00000 
0.70779 -1.14629 0.00000 
0.70860 -1.13026 0.00000 
0.70921 -1.11423 0.00000 
0.70958 -1.09820 0.00000 
0.70970 -1.08216 0.00000 
0.70952 -1.06613 0.00000 
0.70901 -1.05010 0.00000 
0.70811 -1.03407 0.00000 
0.70677 -1.01804 0.00000 
0.70494 -1.00200 0.00000 
0.70254 -0.98597 0.00000 
0.69950 -0.96994 0.00000 
0.69572 -0.95391 0.00000 
0.69111 -0.93788 0.00000 
0.68687 -0.92549 0.00000 

0.42043 -4.00000 0.00000 
0.42144 -3.98397 0.00000 
0.42246 -3.96794 0.00000 
0.42349 -3.95190 0.00000 
0.42453 -3.93587 0.00000 
0.42559 -3.91984 0.00000 
0.42666 -3.90381 0.00000 
0.42774 -3.88778 0.00000 
0.42883 -3.87174 0.00000 
0.42994 -3.85571 0.00000 
0.43106 -3.83968 0.00000 
0.43219 -3.82365 0.00000 
0.43334 -3.80762 0.00000 
0.43450 -3.79158 0.00000 
0.43568 -3.77555 0.00000 
0.43687 -3.75952 0.00000 
0.43807 -3.74349 0.00000 
0.43929 -3.72745 0.00000 
0.44052 -3.71142 0.00000 
0.44178 -3.69539 0.00000 
0.44304 -3.67936 0.00000 
0.44432 -3.66333 0.00000 
0.44444 -3.66182 0.00000 
0.44518 -3.64729 0.00000 
0.44599 -3.63126 0.00000 
0.44682 -3.61523 0.00000 
0.44766 -3.59920 0.00000 
0.44850 -3.58317 0.00000 
0.44936 -3.56713 0.00000 
0.45022 -3.55110 0.00000 
0.45110 -3.53507 0.00000 
0.45199 -3.51904 0.00000 
0.45288 -3.50301 0.00000 
0.45379 -3.48697 0.00000 
0.45471 -3.47094 0.00000 
0.45564 -3.45491 0.00000 
0.45658 -3.43888 0.00000 
0.45753 -3.42285 0.00000 
0.45850 -3.40681 0.00000 
0.45948 -3.39078 0.00000 
0.46046 -3.37475 0.00000 
0.46147 -3.35872 0.00000 
0.46248 -3.34269 0.00000 
0.46351 -3.32665 0.00000 
0.46454 -3.31062 0.00000 
0.46560 -3.29459 0.00000 
0.46666 -3.27856 0.00000 
0.46774 -3.26253 0.00000 
0.46884 -3.24649 0.00000 
0.46994 -3.23046 0.00000 
0.47107 -3.21443 0.00000 
0.47220 -3.19840 0.00000 
0.47336 -3.18236 0.00000 
0.47452 -3.16633 0.00000 
0.47571 -3.15030 0.00000 
0.47691 -3.13427 0.00000 
0.47812 -3.11824 0.00000 
0.47935 -3.10220 0.00000 
0.48060 -3.08617 0.00000 
0.48187 -3.07014 0.00000 
0.48315 -3.05411 0.00000 
0.48445 -3.03808 0.00000 
0.48577 -3.02204 0.00000 
0.48711 -3.00601 0.00000 
0.48846 -2.98998 0.00000 
0.48984 -2.97395 0.00000 
0.49123 -2.95792 0.00000 
0.49265 -2.94188 0.00000 
0.49408 -2.92585 0.00000 
0.49554 -2.90982 0.00000 
0.49701 -2.89379 0.00000 
0.49851 -2.87776 0.00000 
0.50003 -2.86172 0.00000 
0.50158 -2.84569 0.00000 
0.50314 -2.82966 0.00000 
0.50473 -2.81363 0.00000 
0.50634 -2.79760 0.00000 
0.50798 -2.78156 0.00000 
0.50964 -2.76553 0.00000 
0.51133 -2.74950 0.00000 
0.51304 -2.73347 0.00000 
0.51478 -2.71743 0.00000 
0.51655 -2.70140 0.00000 
0.51834 -2.68537 0.00000 
0.52017 -2.66934 0.00000 
0.52202 -2.65331 0.00000 
0.52390 -2.63727 0.00000 
0.52525 -2.62586 0.00000 
0.52563 -2.62124 0.00000 
0.52693 -2.60521 0.00000 
0.52824 -2.58918 0.00000 
0.52958 -2.57315 0.00000 
0.53094 -2.55711 0.00000 
0.53232 -2.54108 0.00000 
0.53371 -2.52505 0.00000 
0.53513 -2.50902 0.00000 
0.53657 -2.49299 0.00000 
0.53803 -2.47695 0.00000 
0.53952 -2.46092 0.00000 

